customerID,risk_score,ensemble_probability,gb_probability,rf_probability,lr_probability,risk_level,monthly_revenue,annual_revenue_risk,tenure_months,contract_type,payment_method,actual_churn,priority_rank,churn_drivers,recommended_action
7252-NTGSS,63.2,0.6321,0.5507,0.7662,0.6348,High,45.15,541.8,1,Month-to-month,Mailed check,0,1342,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
8637-XJIVR,63.2,0.6316,0.5259,0.6797,0.8233,High,78.95,947.4,12,Month-to-month,Electronic check,1,1343,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
3658-KIBGF,63.1,0.6315,0.5791,0.7063,0.6501,High,54.9,658.8,1,Month-to-month,Electronic check,1,1345,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
1766-GKNMI,63.1,0.6313,0.5038,0.746,0.7779,High,84.9,1018.8,29,Month-to-month,Electronic check,0,1348,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
4873-ILOLJ,63.1,0.6315,0.4973,0.7441,0.7978,High,90.35,1084.2,24,Month-to-month,Electronic check,1,1351,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
3439-GVUSX,63.0,0.6297,0.4954,0.7627,0.7661,High,24.4,292.8,1,Month-to-month,Mailed check,0,1352,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
0524-IAVZO,63.0,0.6297,0.5038,0.7452,0.7713,High,85.0,1020.0,30,Month-to-month,Electronic check,1,1355,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
6158-HDPXZ,62.9,0.6291,0.5091,0.7449,0.7556,High,25.35,304.2,1,Month-to-month,Mailed check,0,1363,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
3716-UVSPD,62.9,0.6286,0.5186,0.7582,0.7092,High,49.3,591.6,1,Month-to-month,Electronic check,0,1368,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
6319-IEJWJ,62.7,0.627,0.496,0.7462,0.7758,High,90.2,1082.4,20,Month-to-month,Electronic check,1,1375,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
2079-FBMZK,62.7,0.6272,0.513,0.6968,0.8083,High,69.25,831.0,6,Month-to-month,Mailed check,1,1377,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
9710-ZUSHQ,62.7,0.6268,0.6029,0.5996,0.7273,High,106.75,1281.0,37,Month-to-month,Bank transfer (automatic),1,1379,Month-to-month contract | Fiber optic (premium price risk) | Senior customer,Send satisfaction survey with direct CSM escalation. Offer annual contract renewal incentive.
4412-YLTKF,62.6,0.6257,0.5086,0.7089,0.7939,High,78.05,936.6,27,Month-to-month,Electronic check,1,1380,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
3374-LXDEV,62.5,0.6246,0.5316,0.7401,0.684,High,89.4,1072.8,13,Month-to-month,Electronic check,1,1383,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
6298-QDFNH,62.4,0.624,0.5217,0.7215,0.7336,High,79.35,952.2,22,Month-to-month,Electronic check,1,1386,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
9572-WUKSB,62.4,0.624,0.4862,0.7399,0.7944,High,29.9,358.8,3,Month-to-month,Electronic check,0,1387,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
7250-EQKIY,62.4,0.6243,0.5618,0.761,0.5757,High,50.45,605.4,1,Month-to-month,Mailed check,1,1388,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
2824-MYYBN,62.1,0.6213,0.5095,0.7008,0.7817,High,95.25,1143.0,37,Month-to-month,Electronic check,0,1399,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
8696-JKZNU,62.1,0.6209,0.5168,0.7124,0.744,High,76.25,915.0,37,Month-to-month,Electronic check,1,1401,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
1391-UBDAR,62.0,0.6198,0.485,0.713,0.817,High,72.9,874.8,11,Month-to-month,Electronic check,0,1405,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
6048-QBXKL,61.9,0.6187,0.5642,0.6907,0.6471,High,56.55,678.6,2,Month-to-month,Credit card (automatic),0,1412,Month-to-month contract | New customer (0-12 months) | Senior customer,Send product walkthrough sequence. Offer free 60-day trial of TechSupport or OnlineSecurity. Schedule check-in call within 5 days.
4998-IKFSE,61.8,0.6178,0.508,0.6888,0.7861,High,100.45,1205.4,30,Month-to-month,Electronic check,0,1414,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
0886-QGENL,61.8,0.6182,0.4887,0.7507,0.7433,High,101.25,1215.0,27,Month-to-month,Electronic check,1,1416,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
2277-VWCNI,61.8,0.6176,0.502,0.7339,0.7321,High,48.75,585.0,4,Month-to-month,Mailed check,0,1417,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
4846-WHAFZ,61.8,0.6183,0.5168,0.7072,0.7385,High,76.5,918.0,37,Month-to-month,Electronic check,1,1418,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
5022-JNQEQ,61.6,0.6165,0.4833,0.7566,0.7393,High,75.85,910.2,9,Month-to-month,Electronic check,0,1432,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
7534-BFESC,61.6,0.6165,0.5111,0.6915,0.7674,High,76.1,913.2,24,Month-to-month,Electronic check,1,1433,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
5899-OUVKV,61.5,0.6153,0.5041,0.7189,0.7378,High,94.5,1134.0,31,Month-to-month,Electronic check,0,1436,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
7754-IXRMC,61.4,0.6144,0.5191,0.7615,0.632,High,45.35,544.2,1,Month-to-month,Mailed check,0,1444,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
1469-LBJQJ,61.2,0.6122,0.571,0.654,0.6524,High,105.2,1262.4,66,Month-to-month,Electronic check,0,1455,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
3352-ALMCK,61.0,0.61,0.5122,0.6805,0.7489,High,102.65,1231.8,40,Month-to-month,Mailed check,0,1464,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
5759-RCVCB,60.9,0.6089,0.5392,0.6539,0.7157,High,35.2,422.4,3,Month-to-month,Credit card (automatic),1,1467,Month-to-month contract | New customer (0-12 months) | Low engagement (1 services),Send product walkthrough sequence. Offer free 60-day trial of TechSupport or OnlineSecurity. Schedule check-in call within 5 days.
6651-AZVTJ,60.8,0.6083,0.5014,0.7002,0.7375,High,99.8,1197.6,49,Month-to-month,Electronic check,1,1475,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
4727-MCYZG,60.8,0.6076,0.4824,0.7696,0.6777,High,55.55,666.6,1,Month-to-month,Mailed check,0,1481,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
7663-RGWBC,60.6,0.6057,0.4968,0.7235,0.7013,High,44.15,529.8,1,Month-to-month,Mailed check,1,1491,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
3858-VOBET,60.4,0.6044,0.4821,0.709,0.7531,High,74.95,899.4,23,Month-to-month,Electronic check,1,1498,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
5889-JTMUL,60.4,0.604,0.5225,0.656,0.7298,High,95.05,1140.6,50,Month-to-month,Electronic check,1,1501,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
8393-DLHGA,60.3,0.6035,0.4922,0.7139,0.716,High,95.9,1150.8,25,Month-to-month,Electronic check,1,1502,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
8695-ARGXZ,60.3,0.603,0.497,0.7136,0.7022,High,75.55,906.6,34,Month-to-month,Electronic check,0,1503,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
8378-LKJAF,60.2,0.6022,0.4913,0.6796,0.7633,High,101.15,1213.8,38,Month-to-month,Credit card (automatic),0,1509,Month-to-month contract | Fiber optic (premium price risk) | Paperless billing,Send satisfaction survey with direct CSM escalation. Offer annual contract renewal incentive.
9274-UARKJ,60.1,0.6013,0.4806,0.706,0.7458,High,83.2,998.4,15,Month-to-month,Bank transfer (automatic),0,1518,Month-to-month contract | Fiber optic (premium price risk) | Paperless billing,Send product walkthrough sequence. Offer free 60-day trial of TechSupport or OnlineSecurity. Schedule check-in call within 5 days.
4678-DVQEO,59.9,0.5986,0.4949,0.7207,0.6746,High,52.2,626.4,1,Month-to-month,Electronic check,1,1529,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
6542-LWGXJ,59.9,0.5993,0.4834,0.6989,0.7395,High,25.0,300.0,3,Month-to-month,Mailed check,0,1530,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
1608-GMEWB,59.8,0.5977,0.4803,0.6604,0.7972,High,93.9,1126.8,45,Month-to-month,Bank transfer (automatic),0,1532,Month-to-month contract | Fiber optic (premium price risk) | Senior customer,Send satisfaction survey with direct CSM escalation. Offer annual contract renewal incentive.
1894-IGFSG,59.7,0.5973,0.4706,0.6922,0.7717,High,89.25,1071.0,22,Month-to-month,Electronic check,1,1538,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
1092-GANHU,59.6,0.5963,0.4854,0.6987,0.7199,High,76.65,919.8,17,Month-to-month,Electronic check,1,1540,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
